date,location,positive,tested,symptomatic,asymptomatic,sym_unknown,hosp_require,hosp_mild,hosp_severe,hosp_unknown,hosp_waiting,discharged,fatal,vaccinated_1st,vaccinated_2nd,vaccinated_3rd,vaccinated_4th,vaccinated_5th
2020-05-24,Airport,160,40703,0,0,0,157,0,0,0,0,151,0,0,0,0,0,0
2020-05-24,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-05-25,Domestic,16404,230562,0,0,0,2111,0,165,0,0,13446,830,0,0,0,0,0
2020-05-25,Airport,162,41297,0,0,0,10,0,0,0,0,151,0,0,0,0,0,0
2020-05-25,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-05-26,Domestic,16445,233399,0,0,0,1939,0,155,0,0,13643,846,0,0,0,0,0
2020-05-26,Airport,163,41942,0,0,0,11,0,0,0,0,152,0,0,0,0,0,0
2020-05-26,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-05-27,Domestic,16469,235422,0,0,0,1788,0,147,0,0,13806,858,0,0,0,0,0
2020-05-27,Airport,167,42391,0,0,0,15,0,0,0,0,152,0,0,0,0,0,0
2020-05-27,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-05-28,Domestic,16498,237367,0,0,0,1637,0,136,0,0,13979,867,0,0,0,0,0
2020-05-28,Airport,170,43097,0,0,0,17,0,0,0,0,153,0,0,0,0,0,0
2020-05-28,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-05-29,Domestic,16532,240334,0,0,0,1556,0,131,0,0,14085,874,0,0,0,0,0
2020-05-29,Airport,172,43600,0,0,0,18,0,0,0,0,154,0,0,0,0,0,0
2020-05-29,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-05-30,Domestic,16607,242734,0,0,0,1466,0,123,0,0,14237,886,0,0,0,0,0
2020-05-30,Airport,182,44191,0,0,0,28,0,0,0,0,154,0,0,0,0,0,0
2020-05-30,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-05-31,Domestic,16650,244824,0,0,0,1452,0,119,0,0,14290,891,0,0,0,0,0
2020-05-31,Airport,186,44783,0,0,0,32,0,0,0,0,154,0,0,0,0,0,0
2020-05-31,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-01,Domestic,16679,246100,0,0,0,1436,0,115,0,0,14333,892,0,0,0,0,0
2020-06-01,Airport,190,45640,0,0,0,36,0,0,0,0,154,0,0,0,0,0,0
2020-06-01,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-02,Domestic,16724,248662,0,0,0,1341,0,113,0,0,14481,894,0,0,0,0,0
2020-06-02,Airport,191,46892,0,0,0,37,0,0,0,0,154,0,0,0,0,0,0
2020-06-02,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-03,Domestic,16779,251808,0,0,0,1270,0,101,0,0,14602,900,0,0,0,0,0
2020-06-03,Airport,192,47640,0,0,0,38,0,0,0,0,154,0,0,0,0,0,0
2020-06-03,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-04,Domestic,16807,254229,0,0,0,1207,0,102,0,0,14690,903,0,0,0,0,0
2020-06-04,Airport,196,48575,0,0,0,34,0,0,0,0,162,0,0,0,0,0,0
2020-06-04,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-05,Domestic,16850,257330,0,0,0,1141,0,98,0,0,14795,907,0,0,0,0,0
2020-06-05,Airport,199,49303,0,0,0,37,0,0,0,0,162,0,0,0,0,0,0
2020-06-05,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-06,Domestic,16886,260551,0,0,0,1064,0,99,0,0,14901,914,0,0,0,0,0
2020-06-06,Airport,202,50067,0,0,0,39,0,0,0,0,163,0,0,0,0,0,0
2020-06-06,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-07,Domestic,16923,262642,0,0,0,1042,0,98,0,0,14961,916,0,0,0,0,0
2020-06-07,Airport,203,51012,0,0,0,40,0,0,0,0,163,0,0,0,0,0,0
2020-06-07,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-08,Domestic,16950,263962,0,0,0,1060,0,99,0,0,14970,916,0,0,0,0,0
2020-06-08,Airport,209,52057,0,0,0,46,0,0,0,0,163,0,0,0,0,0,0
2020-06-08,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-09,Domestic,16986,267069,0,0,0,1028,0,92,0,0,15035,916,0,0,0,0,0
2020-06-09,Airport,209,53155,0,0,0,46,0,0,0,0,163,0,0,0,0,0,0
2020-06-09,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-10,Domestic,17012,269976,0,0,0,965,0,91,0,0,15120,919,0,0,0,0,0
2020-06-10,Airport,224,53870,0,0,0,61,0,0,0,0,163,0,0,0,0,0,0
2020-06-10,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-11,Domestic,17051,273204,0,0,0,923,0,91,0,0,15200,920,0,0,0,0,0
2020-06-11,Airport,226,54697,0,0,0,58,0,0,0,0,168,0,0,0,0,0,0
2020-06-11,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-12,Domestic,17090,276032,0,0,0,854,0,82,0,0,15308,922,0,0,0,0,0
2020-06-12,Airport,227,55346,0,0,0,57,0,0,0,0,170,0,0,0,0,0,0
2020-06-12,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-13,Domestic,17135,279184,0,0,0,810,0,76,0,0,15395,924,0,0,0,0,0
2020-06-13,Airport,232,56148,0,0,0,62,0,0,0,0,170,0,0,0,0,0,0
2020-06-13,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-14,Domestic,17179,280720,0,0,0,801,0,73,0,0,15451,925,0,0,0,0,0
2020-06-14,Airport,235,57209,0,0,0,58,0,0,0,0,177,0,0,0,0,0,0
2020-06-14,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-15,Domestic,17238,281697,0,0,0,819,0,71,0,0,15493,925,0,0,0,0,0
2020-06-15,Airport,249,58392,0,0,0,71,0,0,0,0,178,0,0,0,0,0,0
2020-06-15,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-16,Domestic,17311,284092,0,0,0,871,0,80,0,0,15508,927,0,0,0,0,0
2020-06-16,Airport,261,59605,0,0,0,83,0,0,0,0,178,0,0,0,0,0,0
2020-06-16,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-17,Domestic,17350,286739,0,0,0,760,0,70,0,0,15657,931,0,0,0,0,0
2020-06-17,Airport,263,60483,0,0,0,85,0,0,0,0,178,0,0,0,0,0,0
2020-06-17,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-18,Domestic,17387,334250,0,0,0,712,0,62,0,0,15737,935,0,0,0,0,0
2020-06-18,Airport,266,61354,0,0,0,88,0,0,0,0,178,0,0,0,0,0,0
2020-06-18,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-19,Domestic,17426,340426,0,0,0,707,0,62,0,0,15811,935,0,0,0,0,0
2020-06-19,Airport,269,52125,0,0,0,87,0,0,0,0,182,0,0,0,0,0,0
2020-06-19,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-20,Domestic,17512,345249,0,0,0,677,0,61,0,0,15880,952,0,0,0,0,0
2020-06-20,Airport,272,62944,0,0,0,90,0,0,0,0,182,0,0,0,0,0,0
2020-06-20,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-21,Domestic,17577,347723,0,0,0,711,0,59,0,0,15911,953,0,0,0,0,0
2020-06-21,Airport,272,64117,0,0,0,90,0,0,0,0,182,0,0,0,0,0,0
2020-06-21,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-22,Domestic,17622,351850,0,0,0,732,0,59,0,0,15936,953,0,0,0,0,0
2020-06-22,Airport,279,65272,0,0,0,97,0,0,0,0,182,0,0,0,0,0,0
2020-06-22,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-23,Domestic,17671,357226,0,0,0,706,0,62,0,0,16007,955,0,0,0,0,0
2020-06-23,Airport,282,66712,0,0,0,92,0,0,0,0,190,0,0,0,0,0,0
2020-06-23,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-24,Domestic,17723,360948,0,0,0,698,0,60,0,0,16058,963,0,0,0,0,0
2020-06-24,Airport,286,67704,0,0,0,96,0,0,0,0,190,0,0,0,0,0,0
2020-06-24,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-25,Domestic,17802,365927,0,0,0,713,0,58,0,0,16116,967,0,0,0,0,0
2020-06-25,Airport,293,68739,0,0,0,103,0,0,0,0,189,1,0,0,0,0,0
2020-06-25,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-26,Domestic,17886,370382,0,0,0,727,0,51,0,0,16188,968,0,0,0,0,0
2020-06-26,Airport,296,69528,0,0,0,106,0,0,0,0,189,1,0,0,0,0,0
2020-06-26,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-27,Domestic,17980,375140,0,0,0,757,0,48,0,0,16248,970,0,0,0,0,0
2020-06-27,Airport,302,70620,0,0,0,112,0,0,0,0,189,1,0,0,0,0,0
2020-06-27,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-28,Domestic,18069,378673,0,0,0,790,0,45,0,0,16301,970,0,0,0,0,0
2020-06-28,Airport,306,72270,0,0,0,116,0,0,0,0,189,1,0,0,0,0,0
2020-06-28,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-29,Domestic,18154,380186,0,0,0,822,0,43,0,0,16353,971,0,0,0,0,0
2020-06-29,Airport,307,73594,0,0,0,117,0,0,0,0,189,1,0,0,0,0,0
2020-06-29,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-06-30,Domestic,18270,385696,0,0,0,869,0,42,0,0,16424,971,0,0,0,0,0
2020-06-30,Airport,308,74921,0,0,0,115,0,0,0,0,192,1,0,0,0,0,0
2020-06-30,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-01,Domestic,18394,390347,0,0,0,897,0,40,0,0,16522,973,0,0,0,0,0
2020-07-01,Airport,314,76268,0,0,0,119,0,0,0,0,194,1,0,0,0,0,0
2020-07-01,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-02,Domestic,18545,396911,0,0,0,1006,0,37,0,0,16563,974,0,0,0,0,0
2020-07-02,Airport,314,77568,0,0,0,119,0,0,0,0,194,1,0,0,0,0,0
2020-07-02,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-03,Domestic,18737,402371,0,0,0,1105,0,33,0,0,16654,975,0,0,0,0,0
2020-07-03,Airport,316,78677,0,0,0,118,0,0,0,0,197,1,0,0,0,0,0
2020-07-03,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-04,Domestic,18950,408968,0,0,0,1224,0,32,0,0,16747,976,0,0,0,0,0
2020-07-04,Airport,317,80490,0,0,0,119,0,0,0,0,197,1,0,0,0,0,0
2020-07-04,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-05,Domestic,19184,412102,0,0,0,1386,0,33,0,0,16838,976,0,0,0,0,0
2020-07-05,Airport,323,82233,0,0,0,125,0,0,0,0,197,1,0,0,0,0,0
2020-07-05,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-06,Domestic,19425,414720,0,0,0,1550,0,34,0,0,16912,976,0,0,0,0,0
2020-07-06,Airport,335,84349,0,0,0,137,0,0,0,0,197,1,0,0,0,0,0
2020-07-06,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-07,Domestic,19628,422948,0,0,0,1671,0,36,0,0,16981,977,0,0,0,0,0
2020-07-07,Airport,338,86216,0,0,0,137,0,0,0,0,201,1,0,0,0,0,0
2020-07-07,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-08,Domestic,19816,430047,0,0,0,1721,0,35,0,0,17115,979,0,0,0,0,0
2020-07-08,Airport,343,87334,0,0,0,141,0,0,0,0,201,1,0,0,0,0,0
2020-07-08,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-09,Domestic,20010,438166,0,0,0,1776,0,38,0,0,17250,980,0,0,0,0,0
2020-07-09,Airport,346,88551,0,0,0,144,0,0,0,0,201,1,0,0,0,0,0
2020-07-09,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-10,Domestic,20353,449671,0,0,0,1929,0,31,0,0,17436,981,0,0,0,0,0
2020-07-10,Airport,351,89911,0,0,0,149,0,0,0,0,201,1,0,0,0,0,0
2020-07-10,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-11,Domestic,20753,459538,0,0,0,2139,0,33,0,0,17633,981,0,0,0,0,0
2020-07-11,Airport,361,91291,0,0,0,159,0,0,0,0,201,1,0,0,0,0,0
2020-07-11,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-12,Domestic,21113,464900,0,0,0,2339,0,32,0,0,17787,981,0,0,0,0,0
2020-07-12,Airport,374,92893,0,0,0,172,0,0,0,0,201,1,0,0,0,0,0
2020-07-12,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-13,Domestic,21459,466738,0,0,0,2587,0,34,0,0,17887,981,0,0,0,0,0
2020-07-13,Airport,394,94538,0,0,0,192,0,0,0,0,201,1,0,0,0,0,0
2020-07-13,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-14,Domestic,21798,477290,0,0,0,2754,0,40,0,0,18066,981,0,0,0,0,0
2020-07-14,Airport,407,96313,0,0,0,205,0,0,0,0,201,1,0,0,0,0,0
2020-07-14,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-15,Domestic,22081,488444,0,0,0,2789,0,38,0,0,18312,983,0,0,0,0,0
2020-07-15,Airport,412,97433,0,0,0,193,0,0,0,0,218,1,0,0,0,0,0
2020-07-15,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-16,Domestic,22450,499787,0,0,0,2885,0,37,0,0,18580,984,0,0,0,0,0
2020-07-16,Airport,425,98623,0,0,0,205,0,0,0,0,219,1,0,0,0,0,0
2020-07-16,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-17,Domestic,23029,516470,0,0,0,3191,0,39,0,0,18862,984,0,0,0,0,0
2020-07-17,Airport,429,99750,0,0,0,209,0,0,0,0,219,1,0,0,0,0,0
2020-07-17,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-18,Domestic,23680,524327,0,0,0,3560,0,41,0,0,19132,984,0,0,0,0,0
2020-07-18,Airport,437,100993,0,0,0,217,0,0,0,0,219,1,0,0,0,0,0
2020-07-18,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-19,Domestic,24181,531493,0,0,0,3865,0,43,0,0,19342,984,0,0,0,0,0
2020-07-19,Airport,446,102675,0,0,0,226,0,0,0,0,219,1,0,0,0,0,0
2020-07-19,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-20,Domestic,24626,534755,0,0,0,4113,0,47,0,0,19523,984,0,0,0,0,0
2020-07-20,Airport,455,104237,0,0,0,235,0,0,0,0,219,1,0,0,0,0,0
2020-07-20,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-21,Domestic,25255,550714,0,0,0,4345,0,52,0,0,19921,987,0,0,0,0,0
2020-07-21,Airport,466,105992,0,0,0,246,0,0,0,0,219,1,0,0,0,0,0
2020-07-21,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-22,Domestic,25807,562828,0,0,0,4421,0,55,0,0,20403,988,0,0,0,0,0
2020-07-22,Airport,481,106962,0,0,0,247,0,0,0,0,233,1,0,0,0,0,0
2020-07-22,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-23,Domestic,26529,579185,0,0,0,4751,0,59,0,0,20787,989,0,0,0,0,0
2020-07-23,Airport,485,108022,0,0,0,251,0,0,0,0,233,1,0,0,0,0,0
2020-07-23,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-24,Domestic,27441,587495,0,0,0,5369,0,68,0,0,21080,991,0,0,0,0,0
2020-07-24,Airport,500,109188,0,0,0,266,0,0,0,0,233,1,0,0,0,0,0
2020-07-24,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-25,Domestic,28266,593190,0,0,0,5949,0,64,0,0,21319,992,0,0,0,0,0
2020-07-25,Airport,505,110381,0,0,0,271,0,0,0,0,233,1,0,0,0,0,0
2020-07-25,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-26,Domestic,28851,602720,0,0,0,6315,0,66,0,0,21514,995,0,0,0,0,0
2020-07-26,Airport,516,111734,0,0,0,282,0,0,0,0,233,1,0,0,0,0,0
2020-07-26,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-27,Domestic,29432,606505,0,0,0,6573,0,67,0,0,21868,995,0,0,0,0,0
2020-07-27,Airport,522,113167,0,0,0,288,0,0,0,0,233,1,0,0,0,0,0
2020-07-27,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-28,Domestic,30406,630687,0,0,0,6828,0,76,0,0,22560,997,0,0,0,0,0
2020-07-28,Airport,540,114713,0,0,0,303,0,0,0,0,236,1,0,0,0,0,0
2020-07-28,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-29,Domestic,31333,648773,0,0,0,7063,0,81,0,0,23256,1000,0,0,0,0,0
2020-07-29,Airport,553,115744,0,0,0,316,0,0,0,0,236,1,0,0,0,0,0
2020-07-29,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-30,Domestic,32459,667442,0,0,0,7508,0,90,0,0,23928,1003,0,0,0,0,0
2020-07-30,Airport,575,116953,0,0,0,338,0,0,0,0,236,1,0,0,0,0,0
2020-07-30,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-07-31,Domestic,33774,687129,0,0,0,8062,0,87,0,0,24678,1005,0,0,0,0,0
2020-07-31,Airport,583,118109,0,0,0,246,0,0,0,0,236,1,0,0,0,0,0
2020-07-31,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-01,Domestic,35233,704483,0,0,0,8945,0,80,0,0,25253,1010,0,0,0,0,0
2020-08-01,Airport,588,119436,0,0,0,349,0,0,0,0,238,1,0,0,0,0,0
2020-08-01,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-02,Domestic,36081,714089,0,0,0,9427,0,83,0,0,25653,1010,0,0,0,0,0
2020-08-02,Airport,593,121486,0,0,0,354,0,0,0,0,238,1,0,0,0,0,0
2020-08-02,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-03,Domestic,38072,724688,0,0,0,10422,0,87,0,0,26234,1011,0,0,0,0,0
2020-08-03,Airport,600,123598,0,0,0,361,0,0,0,0,238,1,0,0,0,0,0
2020-08-03,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-04,Domestic,39220,750482,0,0,0,10963,0,88,0,0,26944,1015,0,0,0,0,0
2020-08-04,Airport,623,125823,0,0,0,384,0,0,0,0,238,1,0,0,0,0,0
2020-08-04,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-05,Domestic,40485,769222,0,0,0,11665,0,104,0,0,27775,1021,0,0,0,0,0
2020-08-05,Airport,629,127289,0,0,0,390,0,0,0,0,238,1,0,0,0,0,0
2020-08-05,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-06,Domestic,41611,808945,0,0,0,11910,0,115,0,0,28624,1025,0,0,0,0,0
2020-08-06,Airport,637,128965,0,0,0,398,0,0,0,0,238,1,0,0,0,0,0
2020-08-06,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-07,Domestic,43152,830960,0,0,0,12159,0,131,0,0,29900,1032,0,0,0,0,0
2020-08-07,Airport,648,130126,0,0,0,409,0,0,0,0,238,1,0,0,0,0,0
2020-08-07,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-08,Domestic,44770,853658,0,0,0,12539,0,140,0,0,31054,1038,0,0,0,0,0
2020-08-08,Airport,654,131614,0,0,0,415,0,0,0,0,238,1,0,0,0,0,0
2020-08-08,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-09,Domestic,46105,867334,0,0,0,13011,0,156,0,0,32059,1039,0,0,0,0,0
2020-08-09,Airport,663,133118,0,0,0,424,0,0,0,0,238,1,0,0,0,0,0
2020-08-09,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-10,Domestic,47306,880670,0,0,0,13633,0,162,0,0,32805,1046,0,0,0,0,0
2020-08-10,Airport,669,134698,0,0,0,430,0,0,0,0,238,1,0,0,0,0,0
2020-08-10,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-11,Domestic,48238,887110,0,0,0,13724,0,171,0,0,33722,1051,0,0,0,0,0
2020-08-11,Airport,675,136296,0,0,0,436,0,0,0,0,238,1,0,0,0,0,0
2020-08-11,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-12,Domestic,49512,920049,0,0,0,13610,0,177,0,0,34635,1058,0,0,0,0,0
2020-08-12,Airport,683,137286,0,0,0,444,0,0,0,0,238,1,0,0,0,0,0
2020-08-12,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-13,Domestic,50444,945831,0,0,0,13286,0,203,0,0,35858,1062,0,0,0,0,0
2020-08-13,Airport,688,138662,0,0,0,426,0,0,0,0,261,1,0,0,0,0,0
2020-08-13,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-14,Domestic,51513,966893,0,0,0,13039,0,211,0,0,37165,1072,0,0,0,0,0
2020-08-14,Airport,689,139815,0,0,0,389,0,0,0,0,299,1,0,0,0,0,0
2020-08-14,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-15,Domestic,52869,1022133,0,0,0,12976,0,229,0,0,38600,1084,0,0,0,0,0
2020-08-15,Airport,693,141067,0,0,0,362,0,0,0,0,330,1,0,0,0,0,0
2020-08-15,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-16,Domestic,54002,1033883,0,0,0,13072,0,232,0,0,39715,1087,0,0,0,0,0
2020-08-16,Airport,697,142601,0,0,0,346,0,0,0,0,350,1,0,0,0,0,0
2020-08-16,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-17,Domestic,54952,1041321,0,0,0,13008,0,243,0,0,40794,1098,0,0,0,0,0
2020-08-17,Airport,700,144318,0,0,0,312,0,0,0,0,387,1,0,0,0,0,0
2020-08-17,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-18,Domestic,55958,1067156,0,0,0,12767,0,243,0,0,41853,1114,0,0,0,0,0
2020-08-18,Airport,712,146160,0,0,0,295,0,0,0,0,416,1,0,0,0,0,0
2020-08-18,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-19,Domestic,56820,1088286,0,0,0,12084,0,239,0,0,43379,1127,0,0,0,0,0
2020-08-19,Airport,715,147065,0,0,0,273,0,0,0,0,441,1,0,0,0,0,0
2020-08-19,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-20,Domestic,57766,1110223,0,0,0,11686,0,237,0,0,44771,1143,0,0,0,0,0
2020-08-20,Airport,720,148370,0,0,0,239,0,0,0,0,480,1,0,0,0,0,0
2020-08-20,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-21,Domestic,58978,1132112,0,0,0,11709,0,243,0,0,45938,1154,0,0,0,0,0
2020-08-21,Airport,728,149752,0,0,0,213,0,0,0,0,514,1,0,0,0,0,0
2020-08-21,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-22,Domestic,59988,1153978,0,0,0,11597,0,243,0,0,47045,1168,0,0,0,0,0
2020-08-22,Airport,730,151321,0,0,0,167,0,0,0,0,562,1,0,0,0,0,0
2020-08-22,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-23,Domestic,61001,1167326,0,0,0,11732,0,254,0,0,47946,1175,0,0,0,0,0
2020-08-23,Airport,731,152924,0,0,0,141,0,0,0,0,589,1,0,0,0,0,0
2020-08-23,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-24,Domestic,61754,1178279,0,0,0,11718,0,259,0,0,48716,1180,0,0,0,0,0
2020-08-24,Airport,738,154776,0,0,0,128,0,0,0,0,609,1,0,0,0,0,0
2020-08-24,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-25,Domestic,62364,1200330,0,0,0,11211,0,252,0,0,49794,1195,0,0,0,0,0
2020-08-25,Airport,742,156469,0,0,0,119,0,0,0,0,622,1,0,0,0,0,0
2020-08-25,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-26,Domestic,63060,1218568,0,0,0,10647,0,245,0,0,51034,1208,0,0,0,0,0
2020-08-26,Airport,747,157386,0,0,0,107,0,0,0,0,639,1,0,0,0,0,0
2020-08-26,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-27,Domestic,63901,1237921,0,0,0,10306,0,238,0,0,52169,1225,0,0,0,0,0
2020-08-27,Airport,752,158650,0,0,0,112,0,0,0,0,639,1,0,0,0,0,0
2020-08-27,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-28,Domestic,64801,1259467,0,0,0,10111,0,227,0,0,53318,1237,0,0,0,0,0
2020-08-28,Airport,757,160293,0,0,0,94,0,0,0,0,662,1,0,0,0,0,0
2020-08-28,Returnee,15,829,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
2020-08-29,Domestic,65645,1278064,0,0,0,9697,0,230,0,0,54650,1254,0,0,0,0,0
2020-08-29,Airport,763,161933,0,0,0,86,0,0,0,0,676,1,0,0,0,0,0
